type,generacion_total_esp,date,Month,Year,ccaa,percentage,gen
Solar termica,8050.874,2018-02-18,2,2018,21,0.0136283953258944,109.72049359096475
Solar termica,14627.666,2018-02-19,2,2018,4,0.4340353114327046,6348.923567843583
Solar termica,14627.666,2018-02-19,2,2018,7,0.1516484499002392,2218.2628745584325
Solar termica,14627.666,2018-02-19,2,2018,9,0.0105424752377699,154.21180659136868
Solar termica,14627.666,2018-02-19,2,2018,15,0.021657863909622,316.80399954340476
Solar termica,14627.666,2018-02-19,2,2018,16,0.3684875041937697,5390.112136520062
Solar termica,14627.666,2018-02-19,2,2018,21,0.0136283953258944,199.35161494314443
Solar termica,13707.045,2018-02-20,2,2018,4,0.4340353114327046,5949.3415453970965
Solar termica,13707.045,2018-02-20,2,2018,7,0.1516484499002392,2078.6521269628242
Solar termica,13707.045,2018-02-20,2,2018,9,0.0105424752377699,144.5061824954977
Solar termica,13707.045,2018-02-20,2,2018,15,0.021657863909622,296.86531521306466
Solar termica,13707.045,2018-02-20,2,2018,16,0.3684875041937697,5050.87480192169
Solar termica,13707.045,2018-02-20,2,2018,21,0.0136283953258944,186.8050280098242
Solar termica,17972.972,2018-02-21,2,2018,4,0.4340353114327046,7800.90449939128
Solar termica,17972.972,2018-02-21,2,2018,7,0.1516484499002392,2725.5733439004025
Solar termica,17972.972,2018-02-21,2,2018,9,0.0105424752377699,189.47961225913178
Solar termica,17972.972,2018-02-21,2,2018,15,0.021657863909622,389.2561816274467
Solar termica,17972.972,2018-02-21,2,2018,16,0.3684875041937697,6622.815595224506
Solar termica,17972.972,2018-02-21,2,2018,21,0.0136283953258944,244.94276759723095
Solar termica,18817.309,2018-02-22,2,2018,4,0.4340353114327046,8167.376572140435
Solar termica,18817.309,2018-02-22,2,2018,7,0.1516484499002392,2853.6157411438203
Solar termica,18817.309,2018-02-22,2,2018,9,0.0105424752377699,198.3810141739647
Solar termica,18817.309,2018-02-22,2,2018,15,0.021657863909622,407.54271746730524
Solar termica,18817.309,2018-02-22,2,2018,16,0.3684875041937697,6933.94322905296
Solar termica,18817.309,2018-02-22,2,2018,21,0.0136283953258944,256.4497260215106
Solar termica,14411.069,2018-02-23,2,2018,4,0.4340353114327046,6254.912821493194
Solar termica,14411.069,2018-02-23,2,2018,7,0.1516484499002392,2185.4162752553902
Solar termica,14411.069,2018-02-23,2,2018,9,0.0105424752377699,151.92833808229344
Solar termica,14411.069,2018-02-23,2,2018,15,0.021657863909622,312.11297119417236
Solar termica,14411.069,2018-02-23,2,2018,16,0.3684875041937697,5310.298848574204
Solar termica,14411.069,2018-02-23,2,2018,21,0.0136283953258944,196.39974540074166
Solar termica,11266.447,2018-02-24,2,2018,4,0.4340353114327046,4890.0358323850605
Solar termica,11266.447,2018-02-24,2,2018,7,0.1516484499002392,1708.5392234332003
Solar termica,11266.447,2018-02-24,2,2018,9,0.0105424752377699,118.77623851514697
Solar termica,11266.447,2018-02-24,2,2018,15,0.021657863909622,244.00717587096904
Solar termica,11266.447,2018-02-24,2,2018,16,0.3684875041937697,4151.544936161384
Solar termica,11266.447,2018-02-24,2,2018,21,0.0136283953258944,153.54359363423697
Solar termica,7764.671,2018-02-25,2,2018,4,0.4340353114327046,3370.1413956574897
